imdb_id,title,year,title_year,plot,imdb_rating,tomatometer,metascore,avg_rating,f1_skepticism,f1_serenity,f1_fear,f1_disgust,f1_solidarity,f1_elation,f1_envy,f1_puzzlement,f1_recklessness,f1_loyalty,f1_trust,f1_sadness,f1_shame,f1_catharsis,f1_unease,f1_introspection,f1_excitement,f1_riskiness,f1_mischief,f1_enlightenment,f1_love,f1_tension,f1_sarcasm,f1_frustration,f1_longing,f1_awe,f1_defiance,f1_amusement,f1_vulnerability,f1_surprise,f1_compassion,f1_resentment,f1_triumph,f1_happiness,f1_acceptance,f1_bravery,f1_hope,f1_conflict,f1_exhilaration,f1_inspiration,f1_curiosity,f1_regret,f1_nostalgia,f1_irony,f1_despair,f1_resignation,f1_closeness,f1_adrenaline,f1_belonging,f1_anger,plot_feelings,f2_skepticism,f2_serenity,f2_fear,f2_disgust,f2_solidarity,f2_elation,f2_envy,f2_puzzlement,f2_recklessness,f2_loyalty,f2_trust,f2_sadness,f2_shame,f2_catharsis,f2_unease,f2_introspection,f2_excitement,f2_riskiness,f2_mischief,f2_enlightenment,f2_love,f2_tension,f2_sarcasm,f2_frustration,f2_longing,f2_awe,f2_defiance,f2_amusement,f2_vulnerability,f2_surprise,f2_compassion,f2_resentment,f2_triumph,f2_happiness,f2_acceptance,f2_bravery,f2_hope,f2_conflict,f2_exhilaration,f2_inspiration,f2_curiosity,f2_regret,f2_nostalgia,f2_irony,f2_despair,f2_resignation,f2_closeness,f2_adrenaline,f2_belonging,f2_anger,gpt_feelings,f3_skepticism,f3_serenity,f3_fear,f3_disgust,f3_solidarity,f3_elation,f3_envy,f3_puzzlement,f3_recklessness,f3_loyalty,f3_trust,f3_sadness,f3_shame,f3_catharsis,f3_unease,f3_introspection,f3_excitement,f3_riskiness,f3_mischief,f3_enlightenment,f3_love,f3_tension,f3_sarcasm,f3_frustration,f3_longing,f3_awe,f3_defiance,f3_amusement,f3_vulnerability,f3_surprise,f3_compassion,f3_resentment,f3_triumph,f3_happiness,f3_acceptance,f3_bravery,f3_hope,f3_conflict,f3_exhilaration,f3_inspiration,f3_curiosity,f3_regret,f3_nostalgia,f3_irony,f3_despair,f3_resignation,f3_closeness,f3_adrenaline,f3_belonging,f3_anger,backdrop_path,overview,popularity,poster_path,tagline,genres
tt6587046,The Boy and the Heron,2023,The Boy and the Heron (2023),"In the wake of his mother's death and his father's remarriage, a headstrong boy named Mahito ventures into a dreamlike world shared by both the living and the dead.",74,96.0,91.0,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"mischief, conflict, belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"nostalgia,curiosity,enlightenment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,/a0GM57AnJtNi7lMOCamniiyV10W.jpg,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",35.211,/lXRhHtzbN47dFFpfeaJKUZVNu02.jpg,,"Animation, Fantasy, Drama, Adventure"
tt0088847,The Breakfast Club,1985,The Breakfast Club (1985),"Beyond being in the same class at Shermer High School in Shermer, Illinois, Claire Standish, Andrew Clark, John Bender, Brian Johnson and Allison Reynolds have little in common, and with the exception of Claire and Andrew, do not associate with each other in school. In the simplest and in their own terms, Claire is a princess, Andrew an athlete, John a criminal, Brian a brain, and Allison a basket case. But one other thing they do have in common is a nine hour detention in the school library together on Saturday, March 24, 1984, under the direction of Mr. Vernon, supervising from his office across the hall. Each is required to write a minimum one thousand word essay during that time about who they think they are. At the beginning of those nine hours, each, if they were indeed planning on writing that essay, would probably write something close to what the world sees of them, and what they have been brainwashed into believing of themselves. But based on their adventures during that nine hours, they may come to a different opinion of themselves and the other four.",78,87.0,66.0,77.25,0.004444444,0.0,0.052222222,0.01,0.225555556,0.208888889,0.06,0.004444444,0.003333333,0.004444444,0.093333333,0.02,0.025555556,0.003333333,0.025555556,0.007777778,0.004444444,0.005555556,0.021111111,0.005555556,0.027777778,0.04,0.012222222,0.037777778,0.01,0.087777778,0.102222222,0.141111111,0.016666667,0.067777778,0.046666667,0.102222222,0.004444444,0.031111111,0.025555556,0.016666667,0.038888889,0.055555556,0.002222222,0.006666667,0.023333333,0.035555556,0.036666667,0.011111111,0.008888889,0.002222222,0.058888889,0.001111111,0.006666667,0.294444444,"irony, unease, introspection",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"frustration,vulnerability,belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/qpPFF8Sed5lkXngWraJdN8WkwDG.jpg,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",27.667,/9nai8pRm4Ja0O265Qp6UyqXlLQ8.jpg,"They only met once, but it changed their lives forever.","Comedy, Drama"
tt0452594,The Break-Up,2006,The Break-Up (2006),"In Chicago, the art dealer Brooke Meyers feels not appreciated and neglected by her immature boyfriend Gary Grobowski, who is partner with his two brothers in a tourism business, and decides to break-up with him to make Gary miss her. Gary misunderstands her true intention, both follow the wrong advice of family members and friends, beginning a war of sexes with no winner.",58,34.0,45.0,48.75,0.002832861,0.001416431,0.025495751,0.012747875,0.228045326,0.364022663,0.075070822,0.004249292,0.0,0.002832861,0.066572238,0.026912181,0.028328612,0.002832861,0.028328612,0.002832861,0.011331445,0.004249292,0.011331445,0.004249292,0.016997167,0.032577904,0.009915014,0.090651558,0.007082153,0.036827195,0.0,0.331444759,0.001416431,0.110481586,0.029745042,0.032577904,0.005665722,0.018413598,0.009915014,0.012747875,0.092067989,0.038243626,0.001416431,0.011331445,0.016997167,0.117563739,0.005665722,0.015580737,0.014164306,0.004249292,0.005665722,0.0,0.002832861,0.218130312,"frustration, recklessness, conflict",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"frustration,love,resignation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/mlzyQLzRrbsPPuTD9qezzEBEN6L.jpg,"Pushed to the breaking-up point after their latest 'why can't you do this one little thing for me?' argument, Brooke calls it quits with her boyfriend Gary. What follows is a hilarious series of remedies, war tactics, overtures and undermining tricks – all encouraged by the former couple's friends and confidantes …and the occasional total stranger! When neither ex is willing to move out of their shared apartment, the only solution is to continue living as hostile roommates until one of them reaches breaking point.",15.92,/yN3b4ElUOMA2lNcwAzr9TEBpmy.jpg,…pick a side.,"Romance, Comedy"
tt0050212,The Bridge on the River Kwai,1957,The Bridge on the River Kwai (1957),"During WW II, allied POWs in a Japanese internment camp are ordered to build a bridge to accommodate the Burma-Siam railway. Their instinct is to sabotage the bridge, but under the leadership of Colonel Nicholson they're persuaded the bridge should be built to help morale, spirit. At first, the prisoners admire Nicholson when he bravely endures torture rather than compromise his principles for the benefit of Japanese Commandant Colonel Saito, but soon they realise it's a monument to Nicholson, himself, as well as a form of collaboration with the enemy.",81,96.0,88.0,86.5,0.009803922,0.007352941,0.031862745,0.019607843,0.12745098,0.053921569,0.085784314,0.004901961,0.007352941,0.044117647,0.093137255,0.017156863,0.051470588,0.00245098,0.022058824,0.007352941,0.041666667,0.017156863,0.007352941,0.007352941,0.039215686,0.166666667,0.017156863,0.019607843,0.004901961,0.156862745,0.019607843,0.056372549,0.00245098,0.06372549,0.058823529,0.110294118,0.049019608,0.024509804,0.014705882,0.156862745,0.039215686,0.147058824,0.00245098,0.044117647,0.044117647,0.041666667,0.0,0.078431373,0.009803922,0.036764706,0.022058824,0.0,0.00245098,0.375,"hope, puzzlement, introspection",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"conflict,bravery,tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/cX4xeWZ0DebcpFoxCXeKbBOZQs4.jpg,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",18.514,/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,It spans a whole new world of entertainment!,"Drama, History, War"
tt0078908,The Brood,1979,The Brood (1979),"A man's wife is under the care of an eccentric and unconventional psychologist who uses innovative and theatrical techniques to breach the psychological blocks in his patients. When their daughter comes back from a visit with her mother and is covered with bruises and welts, the father attempts to bar his wife from seeing the daughter but faces resistance from the secretive psychologist. Meanwhile, the wife's mother and father are attacked by strangely deformed children, and the man begins to suspect a connection with the psychologist's methods.",68,81.0,63.0,70.0,0.023391813,0.0,0.222222222,0.076023392,0.011695906,0.058479532,0.064327485,0.011695906,0.0,0.005847953,0.099415205,0.023391813,0.01754386,0.0,0.029239766,0.005847953,0.052631579,0.029239766,0.0,0.0,0.023391813,0.245614035,0.005847953,0.023391813,0.005847953,0.122807018,0.0,0.076023392,0.01754386,0.245614035,0.040935673,0.064327485,0.005847953,0.005847953,0.005847953,0.040935673,0.023391813,0.023391813,0.0,0.029239766,0.052631579,0.058479532,0.0,0.011695906,0.023391813,0.0,0.005847953,0.0,0.011695906,0.391812865,"mischief, bravery, tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"vulnerability,unease,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/5kavSDTH0hB0VLLzD7ALle2ffZ2.jpg,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, while a series of brutal attacks committed by a brood of mutant children coincides with the husband's investigation.",13.184,/zSEt4QXRI4Gypd9xvzvucOmPNl5.jpg,The Ultimate Experience in Inner Terror.,"Horror, Science Fiction"
tt0087004,The Brother from Another Planet,1984,The Brother from Another Planet (1984),"The Brother is an alien who has crash-landed on Earth, in New York City. While mute, strongly empathic, and able to fix things, he resembles a Black man with strange feet. His attempt to make a place for himself in Harlem is an allegory for the immigrant experience in the United States. Meanwhile, two bounty hunters from the Brother's home planet arrive and try to capture him.",67,89.0,70.0,73.25,0.0,0.0,0.05,0.0,0.05,0.033333333,0.05,0.016666667,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.033333333,0.033333333,0.016666667,0.066666667,0.016666667,0.0,0.016666667,0.066666667,0.0,0.0,0.1,0.0,0.183333333,0.0,0.05,0.066666667,0.066666667,0.016666667,0.016666667,0.0,0.05,0.033333333,0.016666667,0.0,0.033333333,0.066666667,0.033333333,0.0,0.016666667,0.016666667,0.0,0.0,0.0,0.0,0.183333333,"surprise, tension, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"belonging,curiosity,irony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,/tyxq6nV8hBqWdw0ht90h33koyuf.jpg,An alien slave crash-lands in New York City while being pursued by two Men in Black bounty hunters. His attempt to find a place for himself on Earth parallels that of the immigrant experience.,6.069,/6DylaSBT8CNVwf1K1lPv0A1bm6N.jpg,He's not just another out-of-towner...,"Comedy, Drama, Science Fiction"
tt0082118,The Burning,1981,The Burning (1981),"A janitor at a summer camp is accidently burned severely from a prank. Years later, he is released from an institute, and returns to the camp with a pair of hedge clippers to take revenge on the campers.",63,83.0,42.0,62.75,0.004830918,0.0,0.193236715,0.014492754,0.086956522,0.038647343,0.082125604,0.009661836,0.004830918,0.0,0.125603865,0.004830918,0.057971014,0.0,0.06763285,0.0,0.028985507,0.028985507,0.473429952,0.0,0.019323671,0.314009662,0.019323671,0.057971014,0.009661836,0.024154589,0.0,0.178743961,0.0,0.222222222,0.038647343,0.038647343,0.0,0.009661836,0.004830918,0.024154589,0.043478261,0.004830918,0.0,0.048309179,0.019323671,0.120772947,0.014492754,0.038647343,0.004830918,0.0,0.004830918,0.0,0.0,0.342995169,"mischief, conflict, recklessness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"unease,tension,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/1jKoCsqd3dnnC1TNHbd0C5HORcY.jpg,"A caretaker at a summer camp is burned when a prank goes tragically wrong. After several years of intensive treatment at hospital, he is released back into society, albeit missing some social skills. What follows is a bloody killing spree with the caretaker making his way back to his old stomping ground to confront one of the youths that accidently burned him.",11.984,/d8as1GtCAhlc5rirarnUUd85gJA.jpg,A legend of terror isn't a campfire story anymore!,Horror
tt1259521,The Cabin in the Woods,2011,The Cabin in the Woods (2012),"Five teenagers head off for a weekend at a secluded cabin in the woods. They arrive to find they are quite isolated with no means of communicating with the outside world. When the cellar door flings itself open, they of course go down to investigate. They find an odd assortment of relics and curios, but when one of the women, Dana, reads from a book, she awakens a family of deadly zombie killers. However, there's far more going on than meets the eye.",70,92.0,72.0,76.0,0.005286344,0.004405286,0.214977974,0.011453744,0.074008811,0.023788546,0.036123348,0.01938326,0.000881057,0.003524229,0.094273128,0.003524229,0.024669604,0.007048458,0.016740088,0.002643172,0.098678414,0.017621145,0.020264317,0.000881057,0.014977974,0.072246696,0.068722467,0.039647577,0.021145374,0.039647577,0.002643172,0.228193833,0.0,0.160352423,0.007048458,0.046696035,0.004405286,0.021145374,0.004405286,0.014977974,0.059911894,0.00969163,0.007929515,0.020264317,0.050220264,0.071365639,0.000881057,0.027312775,0.007929515,0.0,0.001762115,0.002643172,0.006167401,0.2,"vulnerability, bravery, surprise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"irony,mischief,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/5iiVfPS6LsAqmVQVOzhyCHhCFgU.jpg,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",38.675,/kjDXrK3ReIwuDrpWElI5OQkKYTA.jpg,You think you know the story.,"Horror, Fantasy"
tt0010323,The Cabinet of Dr. Caligari,1920,The Cabinet of Dr. Caligari (1920),"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. It is the annual fair in Holstenwall. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep. When Alan asks Cesare about his future, Cesare answers that he will die before dawn. The next morning Alan is found dead. Francis suspects Cesare of being the murderer, and starts spying on him and Dr. Caligari. The following night Cesare is going to stab Jane in her bed, but softens when he sees the beautiful woman, and instead of committing another murder, he abducts her. Jane's father awakens because of the noise, and he and some servants follow the fleeing Cesare. When Cesare cannot outrun his pursuers anymore, he gently places Jane down on the ground, and runs away. Francis and the police investigate the caravan of Dr. Caligari, but the doctor succeeds in slipping away. Francis pursues the fleeing Dr. Caligari, and sees him disappear into a madhouse. Francis enters the madhouse, where he is sure he will find the truth behind all these mysterious events.",80,96.0,,88.0,0.047945205,0.010273973,0.119863014,0.006849315,0.037671233,0.04109589,0.058219178,0.003424658,0.003424658,0.01369863,0.119863014,0.006849315,0.010273973,0.003424658,0.068493151,0.003424658,0.075342466,0.01369863,0.020547945,0.0,0.020547945,0.089041096,0.0,0.020547945,0.0,0.147260274,0.006849315,0.047945205,0.003424658,0.164383562,0.003424658,0.160958904,0.010273973,0.003424658,0.006849315,0.017123288,0.02739726,0.02739726,0.003424658,0.089041096,0.054794521,0.023972603,0.003424658,0.020547945,0.006849315,0.0,0.003424658,0.0,0.0,0.380136986,"bravery, catharsis, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"puzzlement,unease,fear",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/uHztAwe3iWDC5I0W1tDZ5fUtRRQ.jpg,"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.",13.887,/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg,You must become Caligari!,"Drama, Horror, Thriller, Crime"
tt0154420,The Celebration,1998,The Celebration (1998),"When a father turns 60, his large family gathers at a castle to celebrate him. Everybody likes and respects him deeply--or do they? The youngest son is trying to live up to his father's expectations; he runs a grill-bar in a dirty part of Copenhagen. The oldest son runs a restaurant in France; the sister is an anthropologist. The older sister has recently committed suicide and the father asks the oldest son to say a few words about her, because he is afraid he will break into tears if he does it himself. The oldest son agrees without argument. Actually he has already written two speeches. A yellow and a green one. At the table, he asks the father to pick a speech. The father chooses green. The oldest son announces that this is the Speech of Truth. Everybody laughs, except for the father, who looks nervous: he knows that his oldest son is about to reveal the secret of why his sister killed herself.",80,91.0,82.0,83.25,0.00729927,0.00729927,0.054744526,0.047445255,0.098540146,0.131386861,0.047445255,0.00729927,0.003649635,0.01459854,0.083941606,0.040145985,0.02189781,0.018248175,0.065693431,0.010948905,0.03649635,0.010948905,0.02189781,0.00729927,0.025547445,0.131386861,0.01459854,0.04379562,0.003649635,0.105839416,0.01459854,0.120437956,0.0,0.229927007,0.025547445,0.072992701,0.003649635,0.01459854,0.02919708,0.032846715,0.058394161,0.025547445,0.00729927,0.018248175,0.025547445,0.032846715,0.00729927,0.04379562,0.010948905,0.0,0.032846715,0.0,0.0,0.215328467,"surprise, catharsis, vulnerability",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"unease,conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/pGsYE6Ps04BJ38IK3VbtsKYHn6B.jpg,"A grandiose party to celebrate a sixtieth birthday unleashes a family drama with all the lies that conceal horrendous secrets. The eldest son, Christian, stages a showdown with the popular pater familias; his provocative, moving after-dinner speech dislodges all the masks, which finally fall completely as the father-son conflict intensifies and the bewildered guests look on.",19.303,/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg,Every family has a secret.,Drama
tt0080516,The Changeling,1980,The Changeling (1980),"It was the perfect family vacation for composer John Russell and his family when a freak automobile accident claims the lives of his wife and daughter. Consumed by grief, John, at the request of friends, rents an old turn of the century house. Mammoth in size, the house seems all the room that John needs to write music and reflect. He does not realize that he is not alone in the house. He shares it with the spirit of a child who has homed in on John's despair and uses him to uncover decades of silence and deceit. With the help of Claire Norman, the one who aided John in procuring the house, they race to find the answers and soon learn that a devious and very powerful man guards them.",71,85.0,70.0,74.25,0.005988024,0.0,0.419161677,0.002994012,0.05988024,0.047904192,0.035928144,0.017964072,0.002994012,0.002994012,0.110778443,0.080838323,0.026946108,0.002994012,0.095808383,0.0,0.128742515,0.01497006,0.020958084,0.0,0.01497006,0.254491018,0.0,0.011976048,0.005988024,0.107784431,0.002994012,0.020958084,0.017964072,0.164670659,0.01497006,0.056886228,0.002994012,0.017964072,0.002994012,0.005988024,0.053892216,0.011976048,0.0,0.047904192,0.071856287,0.077844311,0.005988024,0.002994012,0.017964072,0.002994012,0.005988024,0.0,0.002994012,0.28742515,"despair, sadness, conflict",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"puzzlement,unease,fear",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/r4nx6BZY4PfLPrThytBtAuwN8uV.jpg,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him.",20.266,/1UCSvFg739Ma2jVaM0R9cTZrqA.jpg,Whatever you do… Don't go into the attic,Horror
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)","Four children from the same family have to leave their town because of the bombings of WWII. A woman and a professor take the children to their house. While playing a game of hide-and-seek, the youngest member of the family, Lucy, finds a wardrobe to hide in. She travels back and back into the wardrobe and finds a place named Narnia. After going in twice, the four children go in together for the last time. They battle wolves, meet talking animals, encounter an evil white witch and meet a magnificent lion named Aslan. Will this be the end of their journey to Narnia or will they stay?",69,75.0,75.0,72.0,0.013296399,0.0033241,0.126869806,0.015512465,0.056509695,0.037119114,0.057063712,0.006648199,0.0,0.07867036,0.089750693,0.019944598,0.03601108,0.0,0.058725762,0.003878116,0.095290859,0.024930748,0.017174515,0.003878116,0.047645429,0.056509695,0.0033241,0.053739612,0.004432133,0.232132964,0.006094183,0.080886427,0.002770083,0.101939058,0.021606648,0.073684211,0.016066482,0.07700831,0.007202216,0.067036011,0.203878116,0.03933518,0.004432133,0.03601108,0.029916898,0.150138504,0.008864266,0.009418283,0.006094183,0.002216066,0.013850416,0.00166205,0.0,0.27867036,"loyalty, bravery, puzzlement",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"awe,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",123.542,/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,Evil Has Reigned For 100 Years...,"Adventure, Family, Fantasy"
tt0296572,The Chronicles of Riddick,2004,The Chronicles of Riddick (2004),"Richard Bruno Riddick (Vin Diesel), now a hunted man, finds himself in the middle of two opposing forces in a major crusade. Lord Marshal (Colm Feore) is a warrior priest who is the leader of a sect that is waging the tenth and perhaps final crusade five hundred years in the future. Aereon (Dame Judi Dench) is an ambassador from the Elemental race. She is an ethereal being who helps Riddick unearth his origins.",66,28.0,38.0,49.5,0.011682243,0.004672897,0.056074766,0.010514019,0.071261682,0.047897196,0.063084112,0.010514019,0.002336449,0.010514019,0.09228972,0.007009346,0.036214953,0.0,0.028037383,0.009345794,0.086448598,0.025700935,0.014018692,0.004672897,0.015186916,0.061915888,0.004672897,0.042056075,0.002336449,0.079439252,0.015186916,0.091121495,0.005841121,0.109813084,0.014018692,0.047897196,0.009345794,0.014018692,0.001168224,0.023364486,0.140186916,0.030373832,0.002336449,0.037383178,0.057242991,0.127336449,0.002336449,0.00817757,0.005841121,0.003504673,0.015186916,0.012850467,0.002336449,0.26635514,"bravery, vulnerability, conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"conflict,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/lt3NqorBMWn786m9bzqM0OLdMS8.jpg,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",13.058,/iSaB7jBgsU6sXqKneZpdeRw5MSV.jpg,All the power in the universe can't change destiny,"Action, Science Fiction"
